DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,NIVEN HOLDINGS LIMITED,IB,A,,"VIRGIN ISLANDS, BRITISH",60.194000000000,0,60.194000000000,"0.0,02"
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,KIKY SUHERLAN,ID,L,INDONESIAN,INDONESIA,50.000000000,0,50.000000000,5.0000000
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,DEDIE SUHERLAN,ID,L,INDONESIAN,INDONESIA,50.000000000,0,50.000000000,5.0000000
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,UBS AG SINGAPORE BRANCH,IB,A,,SINGAPORE,49.000000000,0,49.000000000,4.0000000
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,CASCADEN INVESTMENT LIMITED,IB,A,,"VIRGIN ISLANDS, BRITISH",35.956000000000,0,35.956000000000,3.0000000
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,BAYRON INVESTMENT GROUP LTD,OT,A,,"VIRGIN ISLANDS, BRITISH",35.667000000000,0,35.667000000000,"3.0,57"
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,PT TRISULA INTERNATIONAL TBK,CP,L,,INDONESIA,34.979000000000,0,34.979000000000,3.0000000
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,PT TRIMAS SARANA GARMENT INDUSTRY,CP,L,,INDONESIA,25.835000000000,0,25.835000000000,"2.0,58"
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,PHILLIP SECURITIES PTE LTD,SC,A,,SINGAPORE,19.25000000000,0,19.25000000000,"1.0,93"
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,PT. TRIMEX SARANA TRISULA,CP,L,,INDONESIA,15.554000000000,0,15.554000000000,"1.0,56"
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,"BINA ANALISINDO SEMESTA, PT",,,,,0,12.25000000000,12.25000000000,"0.0,23"
02-27-26,CINT,CHITOSE INTERNASIONAL Tbk,BOQUETE GROUP S.A.,IB,A,,"VIRGIN ISLANDS, BRITISH",10.339000000000,0,10.339000000000,1.000003
02-27-26,CITA,CITA MINERAL INVESTINDO Tbk,GLENCORE INTERNATIONAL INVESTMENTS LTD.,OT,A,,BERMUDA,1.251.999.084,0,1.251.999.084,"31.0,61"
02-27-26,CITA,CITA MINERAL INVESTINDO Tbk,HARITA JAYARAYA,CP,L,,INDONESIA,734.140.695,1.660.105.263,2.394.245.958,"60.0,46"
02-27-26,CITA,CITA MINERAL INVESTINDO Tbk,PT ALAMTRI INDO ALUMINIUM,CP,L,,INDONESIA,142.648000000000,0,142.648000000000,3.0000000
02-27-26,CITA,CITA MINERAL INVESTINDO Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,A,,SINGAPORE,115.873000000000,0,115.873000000000,"2.0,93"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,PT SAKTI GENERASI PERDANA,CP,L,,INDONESIA,0,12-31-14,12-31-14,"20.0,63"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,"TUNAS TUMBUH BERKEMBANG, PT",,,,,0,534.427000000000,534.427000000000,"9.0,89"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,GOLDEN CAPITAL FOUNDATION,,,,,0,510.000000000,510.000000000,"9.0,44"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,"KARYA CAKRAWALA PERDANA, PT",,,,,0,313.902000000000,313.902000000000,"5.0,81"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,"GEMA KARYA INSAN, PT",,,,,0,269.000000000,269.000000000,"4.0,98"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,PT ASA KENCANA MAKMUR,,,,,0,266.000000000,266.000000000,"0.0,92"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,QUEEN BRIDGE INVESTMENTS LIMITED,,,,,0,260.000000000,260.000000000,"4.0,81"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,PT GUNUNG NUSA INDAH,,,,,0,250.000000000,250.000000000,"4.0,63"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,PT MANIKA ELOK CEMERLANG,,,,,0,250.000000000,250.000000000,"4.0,63"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,PT SURYA CIPTA UTAMA,,,,,0,240.000000000,240.000000000,"4.0,44"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,CAHAYA OBOR DAMAI,CP,L,,,0,235.2000000000,235.2000000000,"4.0,35"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,NUANSA INDAH KEMILAU,CP,L,,,0,212.522000000000,212.522000000000,"3.0,93"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,PACIFIK MANAGEMENT BUANA,CP,L,,,0,210.000000000,210.000000000,"3.0,89"
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,PT ASA INSAN SAMPURNA,,,,,0,265.000000000,265.000000000,4.0000000
02-27-26,CITY,NATURA CITY DEVELOPMENTS Tbk,"MAHA GEMILANG SEJAHTERA, PT",CP,L,,INDONESIA,155.225000000000,0,155.225000000000,"2.0,87"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,CITRA PUTRA MANDIRI PT,,,,,0,1.998.750.000,1.998.750.000,"77.0,77"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,ABI HASNI TAHIR,ID,L,INDONESIAN,,122.000000000,0,122.000000000,"4.0,75"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,DODI SUHARTONO ABDULKADIR,ID,L,INDONESIAN,INDONESIA,122.000000000,0,122.000000000,"4.0,75"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,RUKI,ID,L,INDONESIAN,INDONESIA,117.000000000,0,117.000000000,"4.0,55"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,ALBERT PHILIP,ID,L,INDONESIAN,INDONESIA,55.065000000000,0,55.065000000000,"2.0,14"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,PUTRI SELARAS,ID,L,INDONESIAN,INDONESIA,0,51.25000000000,51.25000000000,"1.0,99"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,PT BIOFUEL INDO SUMATRA,CP,L,,INDONESIA,44.8430.667,0,44.8430.667,"1.0,74"
02-27-26,CLAY,CITRA PUTRA REALTY Tbk,RAJA SAPTA ERVIAN,ID,L,INDONESIAN,INDONESIA,42.0680.266,0,42.0680.266,"1.0,64"
02-27-26,CLEO,SARIGUNA PRIMATIRTA Tbk,PT. TANCORP GLOBAL ABADI,CP,L,,INDONESIA,109.824000000000,12-13-59,13.469.824.800,"0.0,12"
02-27-26,CLEO,SARIGUNA PRIMATIRTA Tbk,PT TANCORP GLOBAL SENTOSA,CP,L,,INDONESIA,161.4000000000,03-31-00,5.061.400.000,21.000009
02-27-26,CLEO,SARIGUNA PRIMATIRTA Tbk,"TUDUNG PUTRA PUTRI JAYA, PT",CP,L,,INDONESIA,985.757000000000,0,985.757000000000,"4.0,11"
02-27-26,CLEO,SARIGUNA PRIMATIRTA Tbk,PT. MULIA PRIMA TUNGGAL,CP,L,,INDONESIA,700.000000000,0,700.000000000,"0.0,92"
02-27-26,CLEO,SARIGUNA PRIMATIRTA Tbk,"BERKAT NIRWANA SENTOSA, PT",CP,L,,INDONESIA,700.000000000,0,700.000000000,"0.0,92"
02-27-26,CLEO,SARIGUNA PRIMATIRTA Tbk,DRS SURONO SUBEKTI,ID,L,INDONESIAN,INDONESIA,292.72000000000,0,292.72000000000,"0.0,22"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,PT. INK COLOR INT PTE.LTD WM CLIENT,CP,A,,SINGAPORE,156.23000000000,0,156.23000000000,51.0000000
02-27-26,CLPI,COLORPAK INDONESIA Tbk,PT. BUKIT JAYA SEMESTA,CP,L,,INDONESIA,695.300,22.06000000000,22.755000000000,"7.0,43"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,CHANDRA NATALIE WIDJAJA,ID,L,INDONESIAN,INDONESIA,20.364000000000,0,20.364000000000,"6.0,65"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,SANTOSO JIEMY,ID,L,INDONESIAN,INDONESIA,12.159000000000,0,12.159000000000,"3.0,97"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,TJIA HWIE TJIN,ID,L,INDONESIAN,,8.000000000,0,8.000000000,"2.0,61"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,TJIA TJOEN HOK,ID,L,INDONESIAN,,6.867000000000,0,6.867000000000,"0.0,24"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,SYLVIA INDRASARI NUGROHO,ID,L,INDONESIAN,INDONESIA,6.19000000000,0,6.19000000000,"0.0,02"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,NITA WULANSARI NUGROHO,ID,L,INDONESIAN,INDONESIA,6.19000000000,0,6.19000000000,"0.0,02"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,MARLON SUYANTHIO,ID,L,INDONESIAN,INDONESIA,4.806000000000,0,4.806000000000,"1.0,57"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,SUTRISNO,ID,L,INDONESIAN,INDONESIA,3.683000000000,0,3.683000000000,"0.0,20"
02-27-26,CLPI,COLORPAK INDONESIA Tbk,WINARDI PRANATAJAYA,ID,L,INDONESIAN,,3.141000000000,0,3.141000000000,1.000003
02-27-26,CLPI,COLORPAK INDONESIA Tbk,RICKY DONALS,ID,L,,,3.106000000000,0,3.106000000000,1.000001
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,BP2S SG/BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT,OT,A,,SINGAPORE,3.974.436.274,0,3.974.436.274,"59.0,35"
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,FEISAL HAMKA,ID,L,INDONESIAN,INDONESIA,335.0840.474,0,335.0840.474,5.0000000
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,LENA T BURHANUDIN,ID,L,INDONESIAN,INDONESIA,334.559000000000,0,334.559000000000,5.0000000
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,FITRIA YUSUF,ID,L,INDONESIAN,INDONESIA,334.195000000000,0,334.195000000000,"4.0,99"
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,FARID HAMKA,ID,L,INDONESIAN,INDONESIA,333.8280.574,0,333.8280.574,"4.0,99"
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,MERAH PUTIH INTERNATIONAL LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",331.98900000001,0,331.98900000001,"4.0,96"
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,MOHAMAD JUSUF HAMKA,ID,L,INDONESIAN,INDONESIA,208.6660.296,50.000000000,258.6660.296,"3.0,86"
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,ENDANG LESTARI PUJIASTUTI,ID,L,INDONESIAN,INDONESIA,240.144000000000,0,240.144000000000,"3.0,59"
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,IEVAN DANIAR SUMAMPOW,ID,L,INDONESIAN,INDONESIA,167.076000000000,0,167.076000000000,2.0000000
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,AGUS WIDAGDO,ID,L,INDONESIAN,INDONESIA,147.93000000000,0,147.93000000000,"0.0,21"
02-27-26,CMNP,CITRA MARGA NUSAPHALA PERSADA Tbk,IEFENN ADRIANNE SUMAMPOW,ID,L,INDONESIAN,INDONESIA,0.0.220,0,0.0.220,"0.0,29"
02-27-26,CMNT,CEMINDO GEMILANG Tbk,WH INVESTMENTS PTE. LTD.,CP,A,,SINGAPORE,14.962.904.000,0,14.962.904.000,"87.0,37"
02-27-26,CMNT,CEMINDO GEMILANG Tbk,CHINA PARADISE H.K. LIMITED,CP,A,,HONG KONG,518.839000000000,0,518.839000000000,3.000003
02-27-26,CMNT,CEMINDO GEMILANG Tbk,GRANDHAM LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",506.332000000000,0,506.332000000000,"2.0,96"
02-27-26,CMNT,CEMINDO GEMILANG Tbk,"SURYA TENGGARA BUANA, PT",CP,L,,INDONESIA,381.025000000000,0,381.025000000000,"0.0,22"
02-27-26,CMNT,CEMINDO GEMILANG Tbk,UBS AG SINGAPORE BRANCH,IB,A,,SINGAPORE,296.069000000000,0,296.069000000000,"1.0,73"
02-27-26,CMNT,CEMINDO GEMILANG Tbk,PT GAMA GROUP,CP,L,,INDONESIA,190.000000000,0,190.000000000,"1.0,11"
02-27-26,CMPP,AIRASIA INDONESIA Tbk,AIRASIA AVIATION GROUP LIMITED,CP,A,,MALAYSIA,04-13-42,0,04-13-42,"0.0,25"
02-27-26,CMPP,AIRASIA INDONESIA Tbk,PT. FERSINDO NUSAPERKASA,CP,L,,INDONESIA,4.931.915.000,0,4.931.915.000,"46.0,16"
02-27-26,CMPP,AIRASIA INDONESIA Tbk,PT DANATAMA MAKMUR SEKURITAS,SC,L,,INDONESIA,400.000000000,0,400.000000000,"3.0,74"
02-27-26,CMRY,CISARUA MOUNTAIN DAIRY Tbk,BAMBANG SUTANTIO,ID,L,INDONESIAN,INDONESIA,250.000000000,03-31-00,03-31-50,"53.0,56"
02-27-26,CMRY,CISARUA MOUNTAIN DAIRY Tbk,FARELL GRANDISURI,ID,L,INDONESIAN,INDONESIA,151.555000000000,457.003000000000,608.558000000000,"7.0,67"
02-27-26,CMRY,CISARUA MOUNTAIN DAIRY Tbk,WENZEL SUTANTIO,ID,L,INDONESIAN,INDONESIA,31.807000000000,530.000000000,561.807000000000,7.000008
02-27-26,CMRY,CISARUA MOUNTAIN DAIRY Tbk,AXEL SUTANTIO,ID,L,INDONESIAN,INDONESIA,0,537.003000000000,537.003000000000,"6.0,77"
02-27-26,CMRY,CISARUA MOUNTAIN DAIRY Tbk,GENERAL ATLANTIC SINGAPORE CMR PTE. LTD.,CP,A,,SINGAPORE,447.7770.778,0,447.7770.778,"5.0,64"
02-27-26,CMRY,CISARUA MOUNTAIN DAIRY Tbk,MITSUBISHI UFJ MORGAN STANLEY SECURITIES CO LTD-CLIENT ACCOUNT,SC,A,,JAPAN,111.945000000000,0,111.945000000000,"1.0,41"
02-27-26,CMRY,CISARUA MOUNTAIN DAIRY Tbk,PT PRUDENTIAL LIFE ASSURANCE,IS,L,,INDONESIA,80.55000000000,0,80.55000000000,"0.0,02"
02-27-26,CNKO,EXPLOITASI ENERGI INDONESIA Tbk,ANDERSON BAY PTE LTD,CP,A,,SINGAPORE,4.083.459.543,0,4.083.459.543,"45.0,59"
02-27-26,CNKO,EXPLOITASI ENERGI INDONESIA Tbk,ALAN KUNTJORO,ID,L,INDONESIAN,INDONESIA,179.2000000000,0,179.2000000000,2.0000000
02-27-26,CNKO,EXPLOITASI ENERGI INDONESIA Tbk,PT SAIBATAMA INTERNASIONAL MANDIRI,CP,L,,INDONESIA,174.2850.211,0,174.2850.211,"1.0,95"
02-27-26,CNKO,EXPLOITASI ENERGI INDONESIA Tbk,NIXON JACOBUS SILFANUS,ID,L,INDONESIAN,INDONESIA,163.219000000000,0,163.219000000000,"0.0,82"
02-27-26,CNKO,EXPLOITASI ENERGI INDONESIA Tbk,VIVI GUNAWAN,ID,L,INDONESIAN,INDONESIA,150.000000000,0,150.000000000,"1.0,67"
02-27-26,CNMA,NUSANTARA SEJAHTERA RAYA Tbk,PT. HARKATJAYA BUMIPERSADA,CP,L,,INDONESIA,11-30-44,0,11-30-44,"53.0,99"
02-27-26,CNMA,NUSANTARA SEJAHTERA RAYA Tbk,SALWEEN INVESTMENT PTE LTD,CP,A,,SINGAPORE,12-18-59,0,12-18-59,"22.0,51"
02-27-26,CNMA,NUSANTARA SEJAHTERA RAYA Tbk,PT. ADI PRATAMA NUSANTARA,CP,L,,INDONESIA,10-31-50,0,10-31-50,13.0000000
02-27-26,CNMA,NUSANTARA SEJAHTERA RAYA Tbk,PT NUSANTARA SEJAHTERA RAYA TBK,CP,L,,INDONESIA,01-15-98,0,01-15-98,2.000004
02-27-26,CNMA,NUSANTARA SEJAHTERA RAYA Tbk,ALBIZIA ASEAN TENGGARA FUND,CP,A,,CAYMAN ISLANDS,1.188.309.900,0,1.188.309.900,"1.0,43"
02-27-26,CNTX,CENTEX Tbk SERI A PREFEREN,PT PROSPECT MOTOR,CP,L,,INDONESIA,23.941000000000,0,23.941000000000,"0.0,20"
02-27-26,CNTX,CENTEX Tbk SERI A PREFEREN,PT EASTERNTEX,,,,,0,20.298000000000,20.298000000000,29.0000000
02-27-26,CNTX,CENTEX Tbk SERI A PREFEREN,PENFABRIC SDN BERHAD,CP,A,,MALAYSIA,11.5460000054,0,11.5460000054,"16.0,49"
02-27-26,CNTX,CENTEX Tbk SERI A PREFEREN,TORAY INDUSTRIES INC,,,,,0,4.000000000,4.000000000,"5.0,71"
02-27-26,CNTX,CENTEX Tbk SERI A PREFEREN,BUDIMAN KENCANA LESTARI,CP,L,,INDONESIA,3.31000000000,0,3.31000000000,"4.0,73"
02-27-26,CNTX,CENTEX Tbk SERI A PREFEREN,USMAN,ID,L,INDONESIAN,INDONESIA,1.807000000000,0,1.807000000000,"2.0,58"
02-27-26,COAL,BLACK DIAMOND RESOURCES Tbk,SUJAKA LAYS,ID,L,INDONESIAN,INDONESIA,2.180.789.500,0,2.180.789.500,"34.0,89"
02-27-26,COAL,BLACK DIAMOND RESOURCES Tbk,ARIE RINALDI,ID,L,INDONESIAN,INDONESIA,375.000000000,0,375.000000000,6.0000000
02-27-26,COAL,BLACK DIAMOND RESOURCES Tbk,HERRY SEN,ID,L,INDONESIAN,INDONESIAN,0,250.000000000,250.000000000,4.0000000
02-27-26,COAL,BLACK DIAMOND RESOURCES Tbk,"SELUAS LAUTAN INDONESIA, PT",CP,L,,INDONESIA,133.188000000000,0,133.188000000000,"2.0,13"
02-27-26,COAL,BLACK DIAMOND RESOURCES Tbk,YUDI SETIAWAN,ID,L,INDONESIAN,INDONESIA,97.526000000000,0,97.526000000000,"1.0,56"
02-27-26,COAL,BLACK DIAMOND RESOURCES Tbk,CHRIST SOENOTO,ID,L,INDONESIAN,INDONESIA,78.75000000000,0,78.75000000000,"0.0,26"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,MAHOGANY GLOBAL INVESTMENT PTE.LTD,CP,A,,"VIRGIN ISLANDS, BRITISH",1.826.864.604,0,1.826.864.604,"0.0,32"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,DBS BANK LTD.,IB,A,,SINGAPORE,186.5140.644,0,186.5140.644,"0.0,24"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,MARUARAR SIRAIT,ID,L,INDONESIAN,INDONESIA,117.91000000000,0,117.91000000000,"3.0,31"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,IR. P. SUDARTO,ID,L,INDONESIAN,INDONESIA,100.299000000000,0,100.299000000000,"0.0,82"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,PT TRIMEGAH SEKURITAS INDONESIA TBK,SC,L,,INDONESIA,80.000000000,0,80.000000000,"0.0,25"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,PT. PURI DAMAI SEJAHTERA,CP,L,,INDONESIA,79.331000000000,0,79.331000000000,"0.0,23"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,PT MITRA SAWIT BARU,CP,L,,INDONESIA,60.907000000000,0,60.907000000000,"1.0,71"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,PT. INTER JAYA CORPORA,CP,L,,INDONESIA,50.605000000000,0,50.605000000000,"0.0,42"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,LEE YAN GWAN,ID,A,SINGAPOREAN,INDONESIA,47.9000000000,0,47.9000000000,"1.0,35"
02-27-26,COCO,WAHANA INTERFOOD NUSANTARA Tbk,ANTHONIO,ID,L,INDONESIAN,,44.856000000000,0,44.856000000000,"0.0,26"
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"MEGAH PERKASA INVESTINDO, PT",CP,L,,INDONESIA,03-01-27,0,03-01-27,"23.0,98"
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"BAHANA NUSANTARA INDOJAYA, PT",CP,L,,INDONESIA,2.931.249.000,0,2.931.249.000,"19.0,93"
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,IR.H.BUDI MARDIONO,ID,L,INDONESIAN,INDONESIA,1.166.750.000,0,1.166.750.000,"7.0,93"
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"TEKNOLOGI ANAK NUSANTARA, PT",CP,L,,INDONESIA,750.000000000,0,750.000000000,5.0000000
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"GRAHA PUTRA MENTARI, PT",CP,L,,INDONESIA,500.000000000,0,500.000000000,3.0000000
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"CAKRAWALA INDOTAMA ABADI, PT",CP,L,,INDONESIA,500.000000000,0,500.000000000,3.0000000
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"DUTA PERKASA TEKNOLOGI, PT",CP,L,,INDONESIA,500.000000000,0,500.000000000,3.0000000
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"FAJAR INFORMATIKA PERKASA, PT",CP,L,,INDONESIA,500.000000000,0,500.000000000,3.0000000
02-27-26,COIN,INDOKRIPTO KOIN SEMESTA Tbk,"HARMONI SENTOSA NUSANTARA, PT",CP,L,,INDONESIA,500.000000000,0,500.000000000,3.0000000
